idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes
5965,888,cifar10,83.33,79.65,200,313232,1239437
6162,888,cifar10,91.92,91.79,200,965920,3777433
6494,888,cifar10,90.49,88.63,200,712016,2729413
6205,888,cifar10,75.82,10.23,200,221344,821226
6657,888,cifar10,93.29,93.27,200,1280784,5091497
6838,888,cifar10,75.99,17.32,200,457440,1670295
6076,888,cifar10,86.59,47.34,200,256896,1002302
6379,888,cifar10,87.14,73.26,200,216928,754595
5665,888,cifar10,74.09,25.61,200,185296,598054
5598,888,cifar10,86.36,17.41,200,429984,1610185
6434,888,cifar10,91.2,90.72,200,331200,1214515
6563,888,cifar10,93.39,92.78,200,1247152,4885499
6771,888,cifar10,92.53,92.53,200,777264,2941235
6087,888,cifar10,88.5,87.07,200,494768,1833745
6785,888,cifar10,73.19,26.97,200,233904,785789
6505,888,cifar10,92.95,92.58,200,817104,3165243
5642,888,cifar10,92.26,91.95,200,744512,2934899
6140,888,cifar10,58.55,11.76,200,180896,573516
5906,888,cifar10,88.93,86.3,200,265024,984555
6605,888,cifar10,86.64,84.31,200,249568,791357
6345,888,cifar10,74.19,18.33,200,443936,1639293
6573,888,cifar10,92.29,64.14,200,952720,3776473
6120,888,cifar10,92.58,92.23,200,788864,3141089
6538,888,cifar10,91.98,91.95,200,806096,3165499
6862,888,cifar10,92.54,92.09,200,758912,2933811
6263,888,cifar10,75.91,63.74,200,513584,1851499
6897,888,cifar10,87.4,84.78,200,289920,991147
5743,888,cifar10,91.66,91.57,200,432496,1628067
6583,888,cifar10,88.82,88.23,200,221872,743113
6195,888,cifar10,92.56,92.27,200,770192,2959885
5952,888,cifar10,88.29,11.43,200,538528,2057241
6425,888,cifar10,92.31,92.04,200,486736,1820241
6549,888,cifar10,75.37,23.5,200,244096,785725
5527,888,cifar10,75.85,17.93,200,276912,1015813
6131,888,cifar10,87.44,58.87,200,724944,2753823
6482,888,cifar10,75.55,62.25,200,178512,531160
5927,888,cifar10,79.21,50.03,200,179280,555570
6885,888,cifar10,87.36,51.69,200,216144,753635
6628,888,cifar10,92.21,91.81,200,555792,2057241
5851,888,cifar10,92.17,91.95,200,498976,1857899
6010,888,cifar10,80.41,64.22,200,230848,803671
6616,888,cifar10,91.84,91.71,200,698432,2705067
6031,888,cifar10,91.85,91.61,200,691584,2680401
6411,888,cifar10,85.61,44.78,200,235408,778941
6908,888,cifar10,91.71,91.08,200,515392,2092614
6152,888,cifar10,90.49,88.27,200,502976,2092614
6297,888,cifar10,90.19,89.51,200,269120,959697
6054,888,cifar10,88.96,29.76,200,504560,1844779
6219,888,cifar10,89.06,35.04,200,514256,1869253
6959,888,cifar10,86.11,83.98,200,256352,774499
6851,888,cifar10,92.45,92.34,200,729536,2910297
6099,888,cifar10,92.27,91.96,200,599776,2528444
5841,888,cifar10,92.39,92.03,200,510736,1850731
5542,888,cifar10,92.14,91.83,200,710992,2711019
6594,888,cifar10,92.21,91.83,200,716720,2735301
5730,888,cifar10,92.4,91.99,200,725776,2710827
5806,888,cifar10,86.23,85.67,200,167024,537752
5610,888,cifar10,88.37,80.87,200,265056,984619
6473,888,cifar10,91.67,91.69,200,444624,1620515
6873,888,cifar10,92.08,91.92,200,666800,2697892
6043,888,cifar10,80.74,16.63,200,286496,1033631
5861,888,cifar10,92.26,91.73,200,601904,2305083
6923,888,cifar10,92.68,92.38,200,756800,3158324
6713,888,cifar10,90.6,85.41,200,725200,2952774
5818,888,cifar10,80.77,76.2,200,245472,767907
6934,888,cifar10,92.03,32.31,200,520176,1858347
6739,888,cifar10,93.19,92.95,200,737360,2928172
6648,888,cifar10,91.09,90.73,200,509440,1827025
6356,888,cifar10,88.54,88.4,200,552624,2081395
5827,888,cifar10,88.98,86.89,200,358000,1419681
6435,888,cifar10,89.94,89.84,200,240288,761315
6067,888,cifar10,93.26,92.84,200,713856,2928044
5589,888,cifar10,92.33,91.78,200,711104,2710635
6944,888,cifar10,84.73,77.26,200,484944,1893663
5631,888,cifar10,91.61,91.05,200,508576,1893727
6683,888,cifar10,88.68,87.98,200,462224,1813450
6121,888,cifar10,86.28,85.86,200,153632,506558
5786,888,cifar10,92.98,91.84,200,723168,2952454
6252,888,cifar10,79.14,10.95,200,186624,579212
