idx,seed,key,espdl_size_bytes,torch_size_bytes
13373,888,200,582832,2284337
13374,777,200,935840,3791277
13374,888,200,937232,3791277
13375,777,200,583408,2309191
13375,888,200,583408,2309191
13376,777,200,949824,3773535
13376,888,200,949136,3773535
13377,777,200,971888,3805173
13377,888,200,971888,3805173
13378,777,200,263808,794023
13378,888,200,263808,794023
13379,777,200,724880,2931053
13379,888,200,724192,2931053
13381,777,200,719920,2913311
13381,888,200,719920,2913311
13382,777,200,1245088,5113553
13382,888,200,1245088,5113553
13383,777,200,743264,2938229
13383,888,200,743264,2938229
13385,777,200,508064,1871737
13385,888,200,508064,1871737
13386,777,200,215392,769425
13386,888,200,216080,769425
13387,777,200,446448,1611579
13387,888,200,446448,1611579
13388,777,200,774704,2962827
13388,888,200,773280,2962827
13389,777,200,454656,1622993
13389,888,200,454672,1622993
13390,777,200,1009232,4228603
13390,888,200,1007872,4228603
13392,777,200,198336,749193
13392,888,200,199728,749193
13393,777,200,790208,3144561
13393,888,200,788816,3144561
13394,777,200,426736,1591355
13394,888,200,425296,1591355
13394,999,200,426736,1591355
13395,777,200,721200,2738553
13395,888,200,721200,2738361
13396,777,200,556048,2102667
13396,888,200,556016,2102667
13399,777,200,570480,2308999
13399,888,200,570480,2308935
13400,777,200,500704,2070893
13400,888,200,499344,2070893
13400,999,200,497296,2070893
13401,777,200,489344,1835789
13401,888,200,489344,1835789
13402,777,200,951088,3997801
13402,888,200,951088,3997801
13403,777,200,1448016,5973649
13403,888,200,1448016,5973649
13404,777,200,209776,798389
13404,888,200,209776,798389
13404,999,200,209776,798389
13405,777,200,748144,2938165
13405,888,200,748144,2938165
13406,777,200,474864,1847203
13406,888,200,474176,1847203
13408,777,200,763264,2938229
13408,888,200,765328,2938229
13409,777,200,188336,605822
13409,888,200,189056,605822
13410,777,200,792416,3144177
13410,888,200,792416,3144113
13411,777,200,482064,1835789
13411,888,200,482064,1835789
13411,999,200,482064,1835789
13412,777,200,439056,1683275
13412,888,200,438352,1683275
13414,777,200,496064,1853539
13414,888,200,496064,1853539
13415,777,200,803776,3169159
13415,888,200,803776,3169159
13416,777,200,713680,2906455
13416,888,200,713680,2906455
13417,777,200,969296,3773663
13417,888,200,969984,3773663
13418,777,200,459264,1840347
13418,888,200,459264,1840347
13418,999,200,459264,1840347
13419,777,200,519408,2120473
13419,888,200,519408,2120473
13420,777,200,440208,1640871
13420,888,200,440896,1640871
13420,999,200,440896,1640871
13421,777,200,249968,787303
13421,888,200,249968,787303
13423,777,200,718944,2713827
13423,888,200,718944,2713827
13424,777,200,482224,1847203
13424,888,200,482224,1847203
13424,999,200,482224,1847203
13427,777,200,261264,986915
13427,888,200,262688,986915
13428,777,200,978496,3823115
13428,888,200,978496,3823115
13429,777,200,416096,1611387
13429,888,200,416096,1611259
13429,999,200,416096,1611323
13430,777,200,279152,993379
13430,888,200,280544,993379
13431,777,200,983408,3997737
13431,888,200,984080,3997737
13432,777,200,242096,1053597
13432,888,200,242096,1053597
13434,777,200,221696,738171
13434,888,200,221696,738171
13434,999,200,221696,738171
13435,777,200,539360,2084661
13435,888,200,539360,2084661
13436,777,200,925696,3766615
13436,888,200,924320,3766615
13436,999,200,925712,3766615
13437,777,200,292960,1235331
13437,888,200,292960,1235331
13438,777,200,449728,1629649
13438,888,200,449728,1629649
13439,777,200,770144,2962827
13439,888,200,770144,2962827
13440,777,200,548608,2102667
13440,888,200,547888,2102667
13441,777,200,292544,1193183
13441,888,200,291152,1193183
13442,777,200,580496,2508219
13442,888,200,579136,2508219
13444,777,200,163456,532028
13444,888,200,163440,532028
13444,999,200,162720,532028
13445,777,200,772480,2913567
13445,888,200,773216,2913567
13446,777,200,221120,847585
13446,888,200,221120,847585
13447,777,200,227600,756113
13447,888,200,229024,756113
13448,777,200,492208,1847139
13448,888,200,492208,1847139
13449,777,200,780368,2926687
13449,888,200,780368,2926687
13450,777,200,981456,4022655
13450,888,200,981440,4022655
13451,777,200,952032,3815939
13451,888,200,954064,3815939
13452,777,200,501168,1871801
13452,888,200,501168,1871801
13454,777,200,549152,2102603
13454,888,200,549152,2102603
13455,777,200,231760,780583
13455,888,200,231760,780583
13456,777,200,452944,1640743
13456,888,200,453664,1640743
13457,777,200,746816,2962763
13457,888,200,746816,2962763
13458,777,200,504800,2070957
13458,888,200,505488,2070957
13459,777,200,444240,1665405
13459,888,200,444240,1665341
13460,777,200,551648,2084341
13460,888,200,551648,2084341
13461,777,200,1198064,4907221
13461,888,200,1198064,4907221
13462,777,200,454064,1647527
13462,888,200,454064,1647527
13463,777,200,772960,2926687
13463,888,200,772960,2926687
13464,777,200,751808,2962827
13464,888,200,751808,2962827
13465,777,200,300240,1018233
13465,888,200,300240,1018233
13466,777,200,691856,2906455
13466,888,200,689120,2906455
13466,999,200,691856,2906455
13467,777,200,467808,1864689
13467,888,200,467808,1864689
13468,777,200,325488,1217845
13468,888,200,324112,1217845
13469,777,200,216064,822923
13469,888,200,214624,822923
13470,777,200,514720,2060127
13470,888,200,515408,2060127
13471,777,200,272224,1029191
13471,888,200,270784,1029191
13473,777,200,491680,1822349
13473,888,200,488864,1822221
13475,777,200,517632,2095683
13475,888,200,518320,2095683
13476,777,200,262352,811965
13476,888,200,262352,811965
13477,777,200,236800,762769
13477,888,200,237520,762769
13478,777,200,740288,2938165
13478,888,200,740288,2938165
13478,999,200,740288,2938165
13479,777,200,972752,4022655
13479,888,200,972368,4022655
13479,999,200,972368,4022655
13480,777,200,752576,2920287
13480,888,200,753296,2920287
13482,777,200,483600,1846947
13482,888,200,481520,1846947
13482,999,200,482896,1846691
13484,777,200,551632,2084405
13484,888,200,551632,2084405
13485,777,200,450368,1623057
13485,888,200,450368,1623057
13485,999,200,450368,1623057
13486,777,200,454544,1622993
13486,888,200,454544,1622993
13486,999,200,455264,1622993
13487,777,200,781088,2938101
13487,888,200,778960,2938101
13489,777,200,462672,1647591
13489,888,200,462672,1647591
13490,777,200,684752,2700507
13490,888,200,684752,2700507
13491,777,200,426496,1604539
13491,888,200,426496,1604667
13493,777,200,507296,1878457
13493,888,200,507296,1878457
13494,777,200,273408,1000035
13494,888,200,273408,999587
13495,777,200,535328,2060127
13495,888,200,533904,2060127
13496,777,200,777120,2944821
13496,888,200,777120,2944821
13497,777,200,474976,1889223
13497,888,200,476368,1889223
13498,777,200,518160,2070957
13498,888,200,516096,2070957
13499,777,200,487472,1847139
13499,888,200,488176,1847139
13499,999,200,488912,1847139
13500,777,200,565216,2066527
13500,888,200,565216,2066527
13501,777,200,245200,955461
13501,888,200,244496,955461
13502,777,200,228464,787303
13502,888,200,228464,787303
13502,999,200,228464,787303
13503,777,200,1222640,4864817
13503,888,200,1222640,4864817
13504,777,200,286320,1011513
13504,888,200,288512,1011513
13505,777,200,732448,2738617
13505,888,200,732448,2738617
13506,777,200,543712,2077557
13506,888,200,543712,2077685
13507,777,200,1232800,5113489
13507,888,200,1232800,5113489
13508,777,200,703008,2695949
13508,888,200,703008,2695949
13509,777,200,695072,2706787
13509,888,200,695072,2706915
13509,999,200,695072,2706979
13510,777,200,699408,2707299
13510,888,200,702256,2707299
13510,999,200,697968,2707299
13512,777,200,552576,2084341
13512,888,200,552576,2084341
13513,777,200,499280,2070957
13513,888,200,498592,2070957
13513,999,200,499952,2070957
13514,777,200,797568,3169223
13514,888,200,797568,3169223
13515,777,200,708000,2906455
13515,888,200,708000,2906455
13516,777,200,981696,3804789
13516,888,200,981696,3804789
13517,777,200,552976,2326613
13517,888,200,552976,2326613
13518,777,200,710944,2731961
13518,888,200,709568,2731961
13519,777,200,498656,1871545
13519,888,200,499376,1871417
13520,777,200,745968,2955907
13520,888,200,743200,2955907
13521,777,200,227504,769489
13521,888,200,227504,769489
13522,777,200,467424,1665661
13522,888,200,467424,1665661
13523,777,200,242672,980187
13523,888,200,242672,980187
13524,777,200,566704,2077941
13524,888,200,566000,2077941
13525,777,200,566432,2326549
13525,888,200,566432,2326549
13526,777,200,521584,1860003
13526,888,200,521584,1859939
13529,777,200,693424,2707299
13529,888,200,692720,2707299
13530,777,200,350496,1224693
13530,888,200,350496,1224693
13531,777,200,754384,2938101
13531,888,200,751632,2938101
13532,777,200,1004720,4253521
13532,888,200,1004720,4253521
13536,777,200,341440,1199967
13536,888,200,340720,1199967
13536,999,200,339312,1199967
13537,777,200,200800,574568
13537,888,200,200800,574568
13538,777,200,419744,1597883
13538,888,200,418368,1597883
13538,999,200,418368,1597883
13540,777,200,465456,1822669
13540,888,200,466160,1822669
13540,999,200,466832,1822669
13541,777,200,325136,1217717
13541,888,200,325856,1217717
13542,777,200,432704,1640743
13542,888,200,432704,1640743
13542,999,200,432704,1640743
13543,777,200,535936,2077941
13543,888,200,535936,2077941
13544,777,200,964336,3804917
13544,888,200,964336,3804917
13545,777,200,779584,3162367
13545,888,200,780272,3162367
13546,777,200,717360,2955779
13546,888,200,716672,2955779
13547,777,200,510208,2095683
13547,888,200,510208,2095683
13548,777,200,933200,3815875
13548,888,200,932512,3815875
13549,777,200,158464,532028
13549,888,200,158464,532028
13549,999,200,158464,532028
13550,777,200,466208,1822733
13550,888,200,464832,1822733
13550,999,200,464832,1822733
13551,777,200,745296,2937397
13551,888,200,743920,2937781
13552,777,200,1042752,4235459
13552,888,200,1042752,4235459
13553,777,200,715568,2707299
13553,888,200,714832,2707299
13554,777,200,507616,1853411
13554,888,200,505504,1853155
13555,777,200,938576,3815875
13555,888,200,933072,3815875
13555,999,200,939952,3815875
13557,777,200,541824,2084917
13557,888,200,541824,2084917
13558,777,200,529568,2302271
13558,888,200,529568,2302271
13560,777,200,1232944,5113489
13560,888,200,1232944,5113489
13561,777,200,794400,3368443
13561,888,200,792368,3368443
13562,777,200,551760,2077941
13562,888,200,553168,2077941
13563,777,200,428784,1647527
13563,888,200,430208,1647527
13563,999,200,427408,1647527
13564,777,200,496896,1835917
13564,888,200,496896,1835917
13565,777,200,509392,2120473
13565,888,200,509392,2120473
13566,777,200,266656,987043
13566,888,200,268048,987043
13566,999,200,266656,987043
13567,777,200,468080,1640871
13567,888,200,468112,1640871
13569,777,200,460368,1864689
13569,888,200,459680,1864689
13570,777,200,553808,2326613
13570,888,200,551056,2326613
13571,777,200,763728,2962635
13571,888,200,762352,2962507
13572,777,200,802640,3393105
13572,888,200,802640,3393105
13573,777,200,771808,2962955
13573,888,200,771808,2962955
13574,777,200,605072,2514947
13574,888,200,605072,2514947
13575,777,200,483696,1847203
13575,888,200,480256,1847203
13575,999,200,485072,1847203
13576,777,200,756496,2944501
13576,888,200,756496,2944501
13577,777,200,241024,811965
13577,888,200,239600,811965
13578,777,200,813168,3144497
13578,888,200,815312,3144497
13579,777,200,781312,3186901
13579,888,200,781312,3186901
13580,777,200,734400,2980633
13580,888,200,734400,2980633
13581,777,200,996352,4047125
13581,888,200,996352,4047125
13582,777,200,814944,3393041
13582,888,200,814944,3393041
13583,777,200,850704,3375299
13583,888,200,850704,3375299
13584,777,200,443968,1640871
13584,888,200,443968,1640871
13584,999,200,445408,1640871
13585,777,200,962912,3773663
13585,888,200,963600,3773663
13586,777,200,525696,1860451
13586,888,200,525696,1860451
13587,777,200,740256,2938037
13587,888,200,740256,2938037
13588,777,200,549088,2102603
13588,888,200,549088,2102603
13590,777,200,463376,1889223
13590,888,200,464736,1889223
13593,777,200,491648,1847203
13593,888,200,488768,1847203
13594,777,200,755008,3137577
13594,888,200,755008,3137577
13594,999,200,755696,3137577
13595,777,200,599824,2532817
13595,888,200,599824,2532817
13596,777,200,771952,2962955
13596,888,200,771952,2962955
13597,777,200,491424,1829325
13597,888,200,492128,1829325
13597,999,200,491424,1829325
13598,777,200,959424,3798197
13598,888,200,956672,3798197
13599,777,200,994320,4004657
13599,888,200,993648,4004657
13599,999,200,994320,4004657
13600,777,200,757360,3162431
13600,888,200,757360,3162431
13600,999,200,757360,3162431
13602,777,200,438080,1616273
13602,888,200,437376,1616273
13602,999,200,436672,1616273
13603,777,200,743920,2937333
13603,888,200,743232,2937781
13604,777,200,793280,3169159
13604,888,200,793280,3169159
13605,777,200,539248,2053343
13605,888,200,539248,2053343
13607,777,200,1033584,4235587
13607,888,200,1033584,4235587
13608,777,200,237984,769489
13608,888,200,241520,769489
13609,777,200,750848,2938101
13609,888,200,750848,2938101
13610,777,200,1017776,4253329
13610,888,200,1017776,4253329
13611,777,200,423200,1611515
13611,888,200,423200,1611515
13613,777,200,555056,2102603
13613,888,200,555056,2102603
13614,777,200,469216,1889415
13614,888,200,468528,1889415
13615,777,200,469440,1889351
13615,888,200,470128,1889351
13616,777,200,506864,1853539
13616,888,200,506864,1853539
13617,777,200,751440,2962827
13617,888,200,751440,2962827
13619,777,200,233184,794023
13619,888,200,233184,794023
13620,777,200,489872,1896399
13620,888,200,489872,1896399
13621,777,200,479760,1853475
13621,888,200,479760,1853475
13622,777,200,811568,3151473
13622,888,200,810848,3151473
13623,777,200,506464,2070957
13623,888,200,507152,2070957
13624,777,200,216672,731195
13624,888,200,216656,731195
13624,999,200,215952,731195
13625,777,200,229200,805245
13625,888,200,229200,805245
13627,777,200,757856,2937781
13627,888,200,756480,2937461
13629,777,200,462688,1647591
13629,888,200,462688,1647591
13630,777,200,226672,794023
13630,888,200,226672,794023
13630,999,200,226672,794023
13631,777,200,496576,2095683
13631,888,200,495888,2095683
13632,777,200,217632,780455
13632,888,200,217632,780327
13632,999,200,217632,780327
13634,777,200,174880,532028
13634,888,200,172736,532028
13634,999,200,174176,532028
13635,777,200,236112,811965
13635,888,200,238288,812029
13637,777,200,555136,2102667
13637,888,200,555136,2102667
13638,777,200,303520,1036239
13638,888,200,300704,1036239
13639,777,200,274848,975629
13639,888,200,274848,975629
13640,777,200,756816,3162303
13640,888,200,756816,3162303
13641,777,200,255696,1004593
13641,888,200,257072,1004593
13642,777,200,555344,2084725
13642,888,200,555344,2084725
13643,777,200,495648,1847075
13643,888,200,494960,1846819
13644,777,200,772400,3137513
13644,888,200,772416,3137513
13645,777,200,756528,3137513
13645,888,200,756528,3137513
13646,777,200,442624,1622929
13646,888,200,442624,1622929
13647,777,200,984688,4004849
13647,888,200,984688,4004849
13648,777,200,234688,780583
13648,888,200,231088,780583
13649,777,200,462128,1864689
13649,888,200,462832,1864689
13650,777,200,477344,1822541
13650,888,200,477344,1822541
13650,999,200,477344,1822541
13651,777,200,574560,2084213
13651,888,200,574560,2084213
13651,999,200,574560,2084213
13652,777,200,730304,2938165
13652,888,200,731008,2938165
13652,999,200,729616,2938165
13653,777,200,555456,2302271
13653,888,200,556832,2302271
13653,999,200,558880,2302271
13654,777,200,1234592,4864945
13654,888,200,1234592,4864945
13654,999,200,1234592,4864945
13655,777,200,188496,574568
13655,888,200,188496,574568
13655,999,200,188496,574568
13656,777,200,429840,1598267
13656,888,200,429120,1598267
13656,999,200,429120,1598267
13657,777,200,494816,1871737
13657,888,200,496256,1871737
13657,999,200,496256,1871737
13658,777,200,271552,969165
13658,888,200,272976,969165
13658,999,200,272976,969165
13661,777,200,238336,769489
13661,888,200,238336,769489
13661,999,200,238336,769489
13662,777,200,440176,1647655
13662,888,200,443040,1647655
13662,999,200,440176,1647655
13663,777,200,204944,749193
13663,888,200,200640,749193
13663,999,200,204928,749193
13664,777,200,754064,2926559
13664,888,200,754064,2926559
13664,999,200,754064,2926559
13665,777,200,484976,1822669
13665,888,200,484976,1822669
13665,999,200,484976,1822669
13667,777,200,207856,581224
13667,888,200,207856,581224
13667,999,200,207856,581224
13668,777,200,162704,563218
13668,888,200,162704,563218
13668,999,200,162704,563218
13669,777,200,717216,2756367
13669,888,200,717216,2756367
13669,999,200,717216,2756367
13670,777,200,210208,798453
13670,888,200,210208,798453
13670,999,200,210208,798453
13672,777,200,1025248,4011697
13672,888,200,1025248,4011697
13672,999,200,1025248,4011697
13673,777,200,689776,2724849
13673,888,200,688400,2724849
13673,999,200,689088,2724849
13674,777,200,446416,1647527
13674,888,200,449872,1647527
13674,999,200,447792,1647527
13675,777,200,521792,2277417
13675,888,200,523152,2277417
13675,999,200,521792,2277417
13676,777,200,449424,1665405
13676,888,200,449424,1665405
13676,999,200,449424,1665405
13677,777,200,692464,2724913
13677,888,200,688880,2724913
13677,999,200,690320,2724913
13678,777,200,304384,1260121
13678,888,200,304384,1260121
13678,999,200,304384,1260121
13680,777,200,770144,2962955
13680,888,200,770144,2962955
13680,999,200,770144,2962955
13681,777,200,737856,2713635
13681,888,200,737136,2713635
13681,999,200,735728,2713635
13682,777,200,458592,1690195
13682,888,200,458592,1690195
13682,999,200,458592,1690195
13683,777,200,424592,1658549
13683,888,200,424592,1658549
13683,999,200,424592,1658549
13684,777,200,215504,744763
13684,888,200,214784,744763
13684,999,200,214080,744763
13685,777,200,733472,2955843
13685,888,200,731392,2955843
13685,999,200,732096,2955843
13686,777,200,757744,2938101
13686,888,200,757008,2938101
13686,999,200,755584,2938101
13687,777,200,718832,2955715
13687,888,200,720912,2955715
13687,999,200,721600,2955715
13688,777,200,757376,3162367
13688,888,200,757376,3162367
13688,999,200,757376,3162367
13689,777,200,719040,2713699
13689,888,200,719040,2713699
13689,999,200,719040,2713699
13690,777,200,764352,2962571
13690,888,200,761520,2962251
13690,999,200,760192,2962443
13691,777,200,706688,2731961
13691,888,200,705968,2731897
13691,999,200,706672,2731961
13692,777,200,431664,1622993
13692,888,200,429504,1622993
13692,999,200,428800,1622993
13693,777,200,714304,2906455
13693,888,200,713616,2906455
13693,999,200,713616,2906455
13694,777,200,162176,542986
13694,888,200,160736,542986
13694,999,200,161456,542986
13695,777,200,507264,1878521
13695,888,200,507264,1878521
13695,999,200,507264,1878521
13696,777,200,179744,556562
13696,888,200,179744,556562
13696,999,200,179744,556562
13697,777,200,722720,2732089
13697,888,200,726960,2732089
13697,999,200,726256,2732089
13698,777,200,763488,3186773
13698,888,200,764864,3186773
13698,999,200,765552,3186773
13700,777,200,836464,3599565
13700,888,200,836464,3599565
13700,999,200,836464,3599565
13702,777,200,717840,2713379
13702,888,200,717840,2713507
13702,999,200,717840,2713315
13703,777,200,507216,1878457
13703,888,200,507216,1878457
13703,999,200,507216,1878457
13706,777,200,568048,2060127
13706,888,200,567344,2060127
13706,999,200,568736,2060127
13707,777,200,944176,3840793
13707,888,200,943504,3840793
13707,999,200,945552,3840793
13708,777,200,534496,2053215
13708,888,200,533072,2053215
13708,999,200,535920,2053215
13710,777,200,290016,1036175
13710,888,200,292864,1036175
13710,999,200,291456,1036175
13712,777,200,688752,2700379
13712,888,200,686000,2700379
13712,999,200,684624,2700379
13713,777,200,255088,787495
13713,888,200,255088,787495
13713,999,200,255088,787495
13714,777,200,1223680,5088763
13714,888,200,1223680,5088763
13714,999,200,1225040,5088763
13715,777,200,423632,1634015
13715,888,200,424352,1634015
13715,999,200,424352,1634015
13716,777,200,754352,2937653
13716,888,200,754352,2937909
13716,999,200,753680,2937781
13717,777,200,836560,3599565
13717,888,200,836560,3599565
13717,999,200,836560,3599565
13718,777,200,916960,3791277
13718,888,200,916272,3791277
13718,999,200,916960,3791277
13719,777,200,525792,2077941
13719,888,200,525792,2077941
13719,999,200,525792,2077941
13720,777,200,505888,2046295
13720,888,200,503136,2046295
13720,999,200,505888,2046295
13721,777,200,674320,2700507
13721,888,200,674320,2700507
13721,999,200,672944,2700507
13722,777,200,338784,1199967
13722,888,200,339504,1199967
13722,999,200,339504,1199967
13723,777,200,534112,2083829
13723,888,200,534112,2084469
13723,999,200,534112,2084213
13724,777,200,488752,1847139
13724,888,200,488064,1847139
13724,999,200,490128,1847139
13725,777,200,321792,1242507
13725,888,200,321792,1242507
13725,999,200,321792,1242507
13726,777,200,521584,1860451
13726,888,200,521584,1860451
13726,999,200,521584,1860451
13728,777,200,504544,1860643
13728,888,200,504544,1860643
13728,999,200,504544,1860643
13730,777,200,442768,1647143
13730,888,200,444208,1647207
13730,999,200,442768,1647399
13734,777,200,139264,520742
13734,888,200,139264,520742
13734,999,200,139264,520742
13735,777,200,525408,2053343
13735,888,200,525408,2053343
13735,999,200,525408,2053343
13736,777,200,570368,2308999
13736,888,200,570368,2308999
13736,999,200,570368,2308999
13737,777,200,796144,3151089
13737,888,200,796144,3151089
13737,999,200,796144,3151089
13738,777,200,541776,2084917
13738,888,200,541776,2084917
13738,999,200,541776,2084917
13739,777,200,713376,2707363
13739,888,200,715488,2707363
13739,999,200,714784,2707363
13740,777,200,746384,2962827
13740,888,200,746384,2962827
13740,999,200,746384,2962827
13741,777,200,948864,3791277
13741,888,200,948880,3791277
13741,999,200,950944,3791277
13742,777,200,756944,2945077
13742,888,200,756944,2945077
13742,999,200,756944,2945077
13743,777,200,739712,2913311
13743,888,200,739712,2913311
13743,999,200,740400,2913311
13744,777,200,437296,1616273
13744,888,200,437296,1616273
13744,999,200,436576,1616273
13745,777,200,496128,1853539
13745,888,200,496128,1853539
13745,999,200,496128,1853539
13746,777,200,257104,969165
13746,888,200,257104,969165
13746,999,200,257104,969165
13747,777,200,217088,769425
13747,888,200,217088,769425
13747,999,200,217088,769425
13748,777,200,736352,2732089
13748,888,200,733504,2732089
13748,999,200,734912,2732089
13749,777,200,501264,1847139
13749,888,200,502720,1847139
13749,999,200,503424,1847139
13750,777,200,801280,3151025
13750,888,200,801280,3151025
13750,999,200,801280,3151153
13751,777,200,451984,1640871
13751,888,200,453424,1640871
13751,999,200,451984,1640871
13752,777,200,192336,587944
13752,888,200,192336,587944
13752,999,200,192336,587944
13753,777,200,277728,993827
13753,888,200,277024,993827
13753,999,200,278464,993827
13754,777,200,279536,993379
13754,888,200,279536,993379
13754,999,200,279536,993379
13755,777,200,707104,2689421
13755,888,200,707104,2689421
13755,999,200,706416,2689421
13756,777,200,446752,1636305
13756,888,200,446752,1636305
13756,999,200,446752,1636305
13757,777,200,536992,2059807
13757,888,200,536992,2060063
13757,999,200,536992,2059871
13758,777,200,264128,1029063
13758,888,200,264816,1029063
13758,999,200,264816,1029063
13759,777,200,757456,3162431
13759,888,200,757456,3162431
13759,999,200,757456,3162431
13761,777,200,528032,2053215
13761,888,200,528032,2053215
13761,999,200,527328,2053215
13762,777,200,716032,2731961
13762,888,200,714592,2731961
13762,999,200,714592,2731961
13763,777,200,477120,1829069
13763,888,200,477840,1829069
13763,999,200,477120,1829069
13764,777,200,456016,1640871
13764,888,200,453120,1640871
13764,999,200,455296,1640871
13766,777,200,500448,1871929
13766,888,200,506144,1871929
13766,999,200,501872,1871929
13767,777,200,451872,1622929
13767,888,200,451872,1622929
13767,999,200,451152,1622929
13768,777,200,512208,1835789
13768,888,200,512192,1835789
13768,999,200,512208,1835789
13769,777,200,482928,1829261
13769,888,200,482240,1829261
13769,999,200,483616,1829261
13770,777,200,435728,1616273
13770,888,200,434320,1616273
13770,999,200,434320,1616273
13771,777,200,257072,969101
13771,888,200,257072,969101
13771,999,200,257072,969101
13772,777,200,288576,1210797
13772,888,200,289264,1210797
13772,999,200,289264,1210797
13773,777,200,490848,1871609
13773,888,200,490848,1871609
13773,999,200,490848,1871609
13775,777,200,769632,2920287
13775,888,200,769632,2920287
13775,999,200,769632,2920287
13776,777,200,723808,2980633
13776,888,200,725184,2980633
13776,999,200,727248,2980633
13778,777,200,798448,3144497
13778,888,200,799824,3144497
13778,999,200,798448,3144497
13779,777,200,233888,780583
13779,888,200,232464,780583
13779,999,200,233888,780583
13780,777,200,368432,1448903
13780,888,200,368432,1448839
13780,999,200,368448,1448903
13782,777,200,684928,2724849
13782,888,200,684928,2724849
13782,999,200,683568,2724849
13783,777,200,681984,2682701
13783,888,200,681312,2682701
13783,999,200,681312,2682701
13784,777,200,338144,1199839
13784,888,200,337424,1199711
13784,999,200,338848,1199967
13785,777,200,600384,2532945
13785,888,200,600384,2532945
13785,999,200,600384,2532945
13786,777,200,512720,2070957
13786,888,200,507888,2070957
13786,999,200,509280,2070957
13787,777,200,955536,3840729
13787,888,200,956224,3840729
13787,999,200,956912,3840729
13788,777,200,986976,3823243
13788,888,200,986976,3823243
13788,999,200,986976,3823243
13789,777,200,945104,3815875
13789,888,200,943056,3815875
13789,999,200,942384,3815875
13790,777,200,739248,2980441
13790,888,200,739248,2980441
13790,999,200,737888,2980441
13791,777,200,740288,2937653
13791,888,200,740288,2937845
13791,999,200,740288,2937973
13792,777,200,493280,1871801
13792,888,200,494656,1871801
13792,999,200,493952,1871801
13794,777,200,490448,1853475
13794,888,200,490448,1853475
13794,999,200,490448,1853475
13795,777,200,460368,1864753
13795,888,200,460368,1864753
13795,999,200,459680,1864753
13796,777,200,706880,2906455
13796,888,200,708256,2906455
13796,999,200,706880,2906455
13797,777,200,528144,2077877
13797,888,200,528128,2077877
13797,999,200,527440,2077877
13798,777,200,237552,787495
13798,888,200,235408,787495
13798,999,200,237552,787495
13799,777,200,499408,2070893
13799,888,200,499408,2070893
13799,999,200,499408,2070893
13800,777,200,529008,2302143
13800,888,200,529008,2302143
13800,999,200,529008,2302143
13801,777,200,1178864,4857897
13801,888,200,1178864,4857897
13801,999,200,1178864,4857897
13802,777,200,330784,1206111
13802,888,200,330784,1205919
13802,999,200,330784,1206047
13803,777,200,1013792,4028679
13803,888,200,1013792,4028999
13803,999,200,1013792,4028807
13804,777,200,703456,2720547
13804,888,200,703456,2720547
13804,999,200,703456,2720547
13805,777,200,763424,2962827
13805,888,200,763424,2962827
13805,999,200,763424,2962827
13806,777,200,297792,1217653
13806,888,200,297792,1217461
13806,999,200,297792,1217461
13807,777,200,490880,1871929
13807,888,200,490880,1871929
13807,999,200,490880,1871929
13808,777,200,475104,1889415
13808,888,200,475104,1889415
13808,999,200,473056,1889415
13810,777,200,508208,2095555
13810,888,200,508208,2095555
13810,999,200,508208,2095555
13811,777,200,703392,2689485
13811,888,200,702688,2689485
13811,999,200,702688,2689485
13813,777,200,443088,1647207
13813,888,200,445984,1647079
13813,999,200,441648,1647143
13814,777,200,1039168,4011697
13814,888,200,1039168,4011697
13814,999,200,1039168,4011697
13815,777,200,447488,1840347
13815,888,200,446112,1840347
13815,999,200,446800,1840347
13816,777,200,972352,4022655
13816,888,200,972352,4022655
13816,999,200,972352,4022591
13817,777,200,461648,1647527
13817,888,200,460240,1647527
13817,999,200,463792,1647527
13819,777,200,437456,1616337
13819,888,200,436736,1616337
13819,999,200,436736,1616337
13820,777,200,705280,2713699
13820,888,200,705280,2713699
13820,999,200,705280,2713699
13821,777,200,535168,2277353
13821,888,200,533792,2277353
13821,999,200,533792,2277353
13822,777,200,740416,2955779
13822,888,200,738352,2955779
13822,999,200,741104,2955779
13823,777,200,554368,2060127
13823,888,200,553680,2060127
13823,999,200,555056,2060127
13824,777,200,502560,1853539
13824,888,200,502560,1853539
13824,999,200,502560,1853539
13826,777,200,797072,3169159
13826,888,200,797072,3169159
13826,999,200,797072,3169159
13827,777,200,163760,538684
13827,888,200,163760,538684
13827,999,200,163760,538684
13828,777,200,227600,744699
13828,888,200,227600,744699
13828,999,200,227600,744699
13829,777,200,743088,2920287
13829,888,200,743088,2920287
13829,999,200,743088,2920287
13831,777,200,552320,2078069
13831,888,200,549568,2078069
13831,999,200,551632,2078069
13832,777,200,1257792,5095619
13832,888,200,1257792,5095619
13832,999,200,1257792,5095619
13833,777,200,535824,2077941
13833,888,200,535120,2077941
13833,999,200,535120,2077941
13834,777,200,981520,3798261
13834,888,200,983696,3798261
13834,999,200,983680,3798261
13835,777,200,231904,744699
13835,888,200,229728,744699
13835,999,200,229744,744699
13836,777,200,491808,1829197
13836,888,200,491808,1829197
13836,999,200,491808,1829197
13837,777,200,268048,1018233
13837,888,200,267360,1018233
13837,999,200,266672,1018233
13838,777,200,422144,1634015
13838,888,200,422144,1634015
13838,999,200,421456,1634015
13840,777,200,493520,1853539
13840,888,200,494224,1853539
13840,999,200,490672,1853539
13841,777,200,234240,787367
